,t,x,y,energy,sight
0,171.228,0.701620656071163,0.9781066549209145,49.899875668988955,98.08660134220439
1,171.333,0.6977367136918146,0.9811092356164968,49.79979600209233,98.08660134220439
2,171.435,0.6939285614792202,0.9839554989617539,49.70266968080412,98.08660134220439
3,171.537,0.6900981872075953,0.9867528093255812,49.605615144358694,98.08660134220439
4,171.636,0.6864425938624692,0.9792250882086965,49.511516063325914,98.08660134220439
5,171.738,0.6826518800528942,0.9763684526498952,49.41443915935525,98.08660134220439
6,171.843,0.6786720580480406,0.9735404147829568,49.31453186555604,98.08660134220439
7,171.948,0.6747040122906458,0.9706499609306972,49.21445245198576,98.08660134220439
8,172.05,0.6709008491545954,0.9678059005025228,49.117360145977955,98.08660134220439
9,172.155,0.6670533372471942,0.9647871330847391,49.017400773682695,98.08660134220439
10,172.26,0.6685653299007216,0.960136307048867,48.917441401387435,98.08660134220439
11,172.365,0.6700773225542489,0.9554854810129949,48.817482029092176,98.08660134220439
12,172.467,0.6715461154176755,0.950967535721005,48.7203786388625,98.08660134220439
13,172.569,0.6730149082811021,0.946449590429015,48.62327524863282,98.08660134220439
14,172.674,0.6745269009346295,0.9417987643931429,48.52331587633756,98.08660134220439
15,172.779,0.6760388935881568,0.9371479383572708,48.4233565040423,98.08660134220439
16,172.881,0.6775076864515835,0.9326299930652808,48.326253113812626,98.08660134220439
17,172.986,0.6790196791051109,0.9279791670294089,48.22629374151737,98.08660134220439
18,173.091,0.6805316717586383,0.9233283409935368,48.12633436922211,98.08660134220439
19,173.193,0.682000464622065,0.9188103957015468,48.02923097899243,98.08660134220439
20,173.298,0.6835124572755923,0.9141595696656747,47.92927160669717,98.08660134220439
21,173.403,0.6850244499291197,0.9095087436298026,47.82931223440191,98.08660134220439
22,173.505,0.6864932427925463,0.9049907983378127,47.732208844172234,98.08660134220439
23,173.613,0.6878952690396724,0.900184439216356,47.62954378971144,98.08660134220439
24,173.718,0.6892348993493845,0.8954996272113315,47.52969863245118,98.08660134220439
25,173.823,0.6906017271586753,0.8908400334071954,47.429960074988045,98.08660134220439
26,173.928,0.6918988975524938,0.8861764431987311,47.33031940494912,98.08660134220439
27,174.033,0.6932225980961897,0.8814972615960505,47.23053679836171,98.08660134220439
28,174.135,0.6945376400860522,0.8769684523514962,47.133656328724825,98.08660134220439
29,174.24,0.6959641641412466,0.8723193133718441,47.0338720503708,98.08660134220439
30,174.348,0.6974959222467261,0.8675753673751527,46.93134500316075,98.08660134220439
31,174.492,0.6995936082481288,0.8612857159511199,46.79474836889891,98.08660134220439
32,174.594,0.7011815221352997,0.8568811262012241,46.698084162346625,98.08660134220439
33,174.696,0.7027916982480387,0.8524809017252775,46.60139757330602,98.08660134220439
34,174.798,0.704372318752848,0.8480913508977814,46.50483973995724,98.08660134220439
35,174.897,0.7059725057973578,0.8438583171081622,46.411140073643594,98.08660134220439
36,174.999,0.7075240772699928,0.8394895221584278,46.314769923761496,98.08660134220439
37,175.098,0.7089101573902188,0.835230533777058,46.22136805342129,98.08660134220439
38,175.2,0.7104178925263629,0.8308905303734788,46.12526473745506,98.08660134220439
39,175.299,0.7118274799498778,0.8266848180322878,46.03213944792656,98.08660134220439
40,175.398,0.7132145694008164,0.8224848710057303,45.93909462571635,98.08660134220439
41,175.5,0.7147585430467386,0.8181808364613754,45.8431311687325,98.08660134220439
42,175.599,0.7163448049622125,0.814059815377733,45.75013307156817,98.08660134220439
43,175.698,0.717826994314436,0.809904671059207,45.65716175082813,98.08660134220439
44,175.8,0.719400273731292,0.8056597189401113,45.561489286053465,98.08660134220439
45,175.899,0.7210100466064324,0.8015459354417173,45.468479928416805,98.08660134220439
46,176.001,0.7226162960040913,0.7972985321722401,45.37271878702367,98.08660134220439
47,176.1,0.7242213197970175,0.7931841838646161,45.27971712342481,98.08660134220439
48,176.199,0.7258968772584862,0.789095662332158,45.186701306630724,98.08660134220439
49,176.298,0.7276452567519008,0.7850501253038533,45.093758223050514,98.08660134220439
50,176.397,0.7294203406154461,0.7810090805551932,45.00077322833413,98.08660134220439
51,176.499,0.7313266492534893,0.7769050573129683,44.90511335334588,98.08660134220439
52,176.598,0.7332974176610767,0.7729698390841803,44.81220901873877,98.08660134220439
53,176.703,0.7354323483111558,0.7687906723349871,44.713513801531214,98.08660134220439
54,176.805,0.737541287528984,0.7647465589479849,44.61762468331041,98.08660134220439
55,176.907,0.7396376405547738,0.7606790059907468,44.52163945938472,98.08660134220439
56,177.009,0.7417393630096039,0.7566170139999139,44.42567009073576,98.08660134220439
57,177.108,0.7438469728707557,0.7526948256553687,44.3324363412995,98.08660134220439
58,177.213,0.746027229841207,0.7484815715945501,44.23341446151654,98.08660134220439
59,177.312,0.7480131675833804,0.7444679228644268,44.14001750376544,98.08660134220439
60,177.423,0.7501937244980919,0.7399470531841916,44.03531007815456,98.08660134220439
61,177.528,0.7523327781328608,0.735694641982742,43.93618481757223,98.08660134220439
62,177.63,0.7544933443210428,0.7316161678472353,43.8399473129383,98.08660134220439
63,177.732,0.756563278275864,0.7274876260796153,43.74369075746465,98.08660134220439
64,177.834,0.7587056586936731,0.7233735051734589,43.6473053978843,98.08660134220439
65,177.933,0.7606912191129501,0.7193425812596399,43.55381037117173,98.08660134220439
66,178.035,0.7627318931568785,0.7152154288549151,43.45764524176181,98.08660134220439
67,178.134,0.7646123574312059,0.7111476988238853,43.36422739084239,98.08660134220439
68,178.233,0.7690616720481818,0.7116826501595497,43.270809539922965,98.08660134220439
69,178.329,0.7733761589494916,0.7122013908486788,43.180222532970795,98.08660134220439
70,178.431,0.7779603012821334,0.7127525528308787,43.08397383808411,98.08660134220439
71,178.53,0.7824096158991092,0.7132875041665431,42.99055598716469,98.08660134220439
72,178.632,0.786993758231751,0.7138386661487428,42.89430729227801,98.08660134220439
73,178.734,0.7915779005643928,0.7143898281309425,42.798058597391325,98.08660134220439
74,178.836,0.7961620428970345,0.7149409901131423,42.70180990250464,98.08660134220439
75,178.935,0.8006113575140104,0.7154759414488068,42.60839205158522,98.08660134220439
76,179.034,0.8050606721309862,0.7160108927844712,42.5149742006658,98.08660134220439
77,179.136,0.8096448144636279,0.7165620547666709,42.418725505779115,98.08660134220439
78,179.232,0.8139593013649378,0.7170807954558001,42.328138498826945,98.08660134220439
79,179.334,0.8185434436975795,0.7176319574379998,42.23188980394026,98.08660134220439
80,179.439,0.8232624137458873,0.7181993300667349,42.13281026508633,98.08660134220439
81,179.541,0.8278465560785289,0.7187504920489346,42.036561570199645,98.08660134220439
82,179.643,0.8324306984111706,0.7193016540311343,41.94031287531296,98.08660134220439
83,179.745,0.8370148407438123,0.7198528160133341,41.84406418042628,98.08660134220439
84,179.85,0.84173381079212,0.7204201886420691,41.744984641572344,98.08660134220439
85,179.952,0.8463234238154873,0.7210780554167285,41.648612011762346,98.08660134220439
86,180.06,0.8511636323572056,0.7218766008086966,41.546593569540356,98.08660134220439
87,180.162,0.855744360451494,0.7225335474438664,41.45027806345055,98.08660134220439
88,180.27,0.8606216025889445,0.7231067836376872,41.348226503191796,98.08660134220439
89,180.375,0.8653754333894849,0.7236464751029063,41.24894592905988,98.08660134220439
90,180.483,0.8702651371355374,0.7241422685102067,41.146869015750845,98.08660134220439
91,180.588,0.8750491238388834,0.7244819102297458,41.047513815145145,98.08660134220439
92,180.69,0.8796856060045377,0.7248141717906438,40.951065343803045,98.08660134220439
