,t,x,y,energy
0,1095.2,0.24854807248050084,0.05606241972646151,49.66970316205863
1,1095.5,0.248315621367152,0.0750971659304069,49.360377917756004
2,1095.81,0.24774376337862644,0.09473368411403081,49.04092654382833
3,1096.12,0.2472561087810365,0.11438047180257302,48.72141763271281
4,1096.44,0.2468730044012998,0.13458757723211281,48.39208147511134
5,1096.77,0.2472226300321726,0.15535836016536092,48.05289033659313
6,1097.08,0.24743266820476234,0.1748795615745352,47.734202895427636
7,1097.4,0.2476397796013633,0.1950762126822565,47.40494289573333
8,1097.7,0.24718867811231274,0.21405643590794393,47.095952411208756
9,1098.02,0.24746513059368022,0.2343168762481934,46.76628119360041
10,1098.32,0.24763822103382466,0.25329249071491267,46.45733665997118
11,1098.63,0.24777314035259834,0.272894288752069,46.13813579658687
12,1098.93,0.24780073459499458,0.29179046884308757,45.82970241238773
13,1099.24,0.24775234011699226,0.3113224748459216,45.5109496737506
14,1099.55,0.24755898203480023,0.33089307301598603,45.19194672243262
15,1099.87,0.25537226638726024,0.35022698927471907,44.86265335333018
16,1100.17,0.2470136574148555,0.36809921711116667,44.553940819796644
17,1100.48,0.23837642814337062,0.3865671858754959,44.23493786847866
18,1100.79,0.2297391988718857,0.4050351546398251,43.915934917160676
19,1101.1,0.22110196960040085,0.42350312340415436,43.59693196584269
20,1101.42,0.2121861200298358,0.4425668330963652,43.267638596740255
21,1101.77,0.20243440956203027,0.46341776557222075,52.907473974284464
22,1102.07,0.20865418004011235,0.4817741194411611,52.59876144075093
23,1102.37,0.21487395051819444,0.5001304733101015,52.29004890721739
24,1102.67,0.22109372099627655,0.5184868271790418,51.98133637368385
25,1102.97,0.22731349147435861,0.5368431810479822,61.672623840150315
26,1103.28,0.23348191756443565,0.5558819542759117,61.35348225096524
27,1103.63,0.2121310814373673,0.5711434745642747,60.99316110188532
28,1103.97,0.19139026919964378,0.5859689514158274,60.64313484277911
29,1104.3,0.17125948085126508,0.6003583848305697,60.30340347364661
30,1104.62,0.1517387163922312,0.6143117748085015,59.973966994487824
31,1104.92,0.1334379997118869,0.6273930779128127,59.66512029527646
32,1105.23,0.11452725914219783,0.6409104244539343,69.34597870609139
33,1105.53,0.09593139051133308,0.6537610643567983,69.0371076835971
34,1105.82,0.07780677088306946,0.6660331221963983,68.73865320440277
35,1106.11,0.06007499185841823,0.6787047793247603,68.43984207625256
36,1106.42,0.04091379561206396,0.6920815190722547,68.12044235031972
37,1106.74,0.020645291331066358,0.7055158762747463,67.79060770655757
38,1107.05,0.04018401254688804,0.7189409412115146,67.47099199853058
39,1107.35,0.058237777600685284,0.7323408457210928,67.16157502740313
40,1107.64,0.07512985797924836,0.745674718129897,66.86261289955439
41,1107.93,0.09191130032970392,0.7097513979050061,66.56406241684013
42,1108.23,0.10863241037379336,0.6956208823509079,66.25564971157398
43,1108.52,0.1252389411578632,0.6822989200300339,65.95768314811227
44,1108.81,0.14148726157271885,0.6687849845929454,65.65997449763962
