,t,x,y,energy,sight
0,2.078,0.5379517854162976,0.931594820424418,49.95853568070068,98.0568057500187
1,2.122,0.5373274567929471,0.9293864769941296,49.91508498972275,98.0568057500187
2,2.162,0.5367752588249751,0.9273745853714737,49.875584214560114,98.0568057500187
3,2.206,0.5361620875360797,0.9251691682469285,49.832170833717065,98.0568057500187
4,2.25,0.5355281603641283,0.9229632110688927,49.788717990235575,98.0568057500187
5,2.29,0.5349136306533705,0.9209624457925314,49.74917421779916,98.0568057500187
6,2.332,0.5342288353261054,0.9188812431957556,49.707696105141174,98.0568057500187
7,2.374,0.5335488238083079,0.9168080071869976,49.666275987316446,98.0568057500187
8,2.414,0.5328549268715332,0.9148529578104393,49.62685045778559,98.0568057500187
9,2.456,0.5321717160104699,0.9127748447448136,49.58539429655212,98.0568057500187
10,2.498,0.5314835529911495,0.9106959852416046,49.54392366928316,98.0568057500187
11,2.544,0.5307754830317885,0.9084126212573456,49.498552880367434,98.0568057500187
12,2.586,0.5301074933642769,0.906343762021946,49.45718320882385,98.0568057500187
13,2.628,0.529472450032204,0.9042676129024907,49.41583226322884,98.0568057500187
14,2.668,0.5288083024850114,0.902302708805483,49.376409465688,98.0568057500187
15,2.712,0.5280289784499284,0.9001659965445707,49.3330899902432,98.0568057500187
16,2.752,0.5273402608295363,0.8982113553651654,49.29367797524508,98.0568057500187
17,2.794,0.5265820788300858,0.8961792179088048,49.25234067384374,98.0568057500187
18,2.836,0.5258272450419014,0.8941418802333141,49.210979644999185,98.0568057500187
19,2.878,0.5250523544660265,0.8921143676164125,49.16963225548879,98.0568057500187
20,2.92,0.5242474895839226,0.8901072096413435,49.128336225038176,98.0568057500187
21,2.962,0.5234019436971407,0.88812552138052,49.08709127293645,98.0568057500187
22,3.004,0.5225572656109012,0.8861405960941129,49.045829439195266,98.0568057500187
23,3.046,0.5216992671810559,0.8841690580502662,49.00461260552137,98.0568057500187
24,3.088,0.5206621781997305,0.8822855586452318,48.96339577184748,98.0568057500187
25,3.128,0.5196744744079921,0.8804917496880561,48.92414164453901,98.0568057500187
26,3.17,0.5186373854266668,0.8786082502830217,48.88292481086512,98.0568057500187
27,3.212,0.5176002964453414,0.8767247508779873,48.84170797719123,98.0568057500187
28,3.254,0.5165632074640161,0.8748412514729529,48.800491143517334,98.0568057500187
29,3.298,0.5154767332931038,0.8728680616200597,48.757311603478016,98.0568057500187
30,3.342,0.5143902591221915,0.8708948717671664,48.7141320634387,98.0568057500187
31,3.384,0.5133531701408661,0.869011372362132,48.672915229764804,98.0568057500187
32,3.428,0.5122666959699538,0.8670381825092388,48.629735689725486,98.0568057500187
33,3.47,0.5112296069886285,0.8651546831042044,48.58851885605159,98.0568057500187
34,3.51,0.5102419031968901,0.8633608741470287,48.549264728743125,98.0568057500187
35,3.556,0.5091060438363908,0.8612979938462766,48.50412248233839,98.0568057500187
36,3.598,0.5080689548550655,0.8594144944412422,48.462905648664496,98.0568057500187
37,3.642,0.5069824806841532,0.8574413045883491,48.41972610862518,98.0568057500187
38,3.684,0.5059453917028278,0.8555578051833146,48.378509274951284,98.0568057500187
39,3.728,0.5048589175319156,0.8535846153304215,48.335329734911966,98.0568057500187
40,3.774,0.5037230581714163,0.8515217350296694,48.29018748850723,98.0568057500187
41,3.822,0.5025378136213302,0.8493691642810587,48.24308253573707,98.0568057500187
42,3.864,0.5015007246400048,0.8474856648760243,48.201865702063174,98.0568057500187
43,3.904,0.5005130208482664,0.8456918559188485,48.162611574754706,98.0568057500187
44,3.95,0.49937716148776723,0.8436289756180966,48.11746932834997,98.0568057500187
45,3.992,0.49834007250644186,0.8417454762130621,48.076252494676076,98.0568057500187
46,4.034,0.4973029835251165,0.8398619768080277,48.03503566100218,98.0568057500187
47,4.076,0.4962658945437911,0.8379784774029932,47.99381882732829,98.0568057500187
48,4.12,0.4951794203728788,0.8360052875501001,47.95063928728897,98.0568057500187
49,4.16,0.49419171658114036,0.8342114785929244,47.911385159980505,98.0568057500187
50,4.202,0.49315462759981504,0.8323279791878899,47.87016832630661,98.0568057500187
51,4.242,0.49216692380807664,0.8305341702307143,47.830914198998144,98.0568057500187
52,4.284,0.4911298348267512,0.8286506708256798,47.78969736532425,98.0568057500187
53,4.326,0.4900927458454258,0.8267671714206454,47.74848053165036,98.0568057500187
54,4.368,0.48905565686410046,0.824883672015611,47.707263697976465,98.0568057500187
55,4.41,0.48801856788277514,0.8230001726105766,47.66604686430257,98.0568057500187
56,4.452,0.4869814789014497,0.8211166732055422,47.62483003062868,98.0568057500187
57,4.494,0.4859443899201244,0.8192331738005076,47.583613196954786,98.0568057500187
58,4.536,0.48490730093879897,0.8173496743954732,47.54239636328089,98.0568057500187
59,4.578,0.48387021195747365,0.8154661749904388,47.501179529607,98.0568057500187
60,4.62,0.48283312297614833,0.8135826755854044,47.45996269593311,98.0568057500187
61,4.662,0.4817960339948229,0.81169917618037,47.418745862259215,98.0568057500187
62,4.704,0.4807589450134976,0.8098156767753355,47.37752902858532,98.0568057500187
63,4.744,0.4797712412217591,0.8080218678181599,47.338274901276854,98.0568057500187
64,4.79,0.4786353818612599,0.8059589875174078,47.29313265487212,98.0568057500187
65,4.83,0.47764767806952146,0.8041651785602321,47.25387852756365,98.0568057500187
66,4.87,0.47665997427778306,0.8023713696030563,47.21462440025518,98.0568057500187
67,4.914,0.4755735001068707,0.8003981797501633,47.171444860215864,98.0568057500187
68,4.956,0.47453641112554534,0.7985146803451288,47.13022802654197,98.0568057500187
69,4.996,0.4735487073338069,0.7967208713879532,47.090973899233504,98.0568057500187
70,5.038,0.47251161835248146,0.7948373719829187,47.04975706555961,98.0568057500187
71,5.078,0.47152391456074305,0.7930435630257431,47.01050293825114,98.0568057500187
72,5.12,0.47048682557941773,0.7911600636207087,46.96928610457725,98.0568057500187
73,5.16,0.4694991217876793,0.789366254663533,46.93003197726878,98.0568057500187
74,5.202,0.4684620328063539,0.7874827552584986,46.88881514359489,98.0568057500187
75,5.244,0.4674249438250285,0.7855992558534642,46.847598309921,98.0568057500187
76,5.288,0.46633846965411624,0.7836260660005709,46.80441876988168,98.0568057500187
77,5.33,0.4653013806727909,0.7817425665955365,46.763201936207786,98.0568057500187
78,5.372,0.4642642916914655,0.7798590671905021,46.72198510253389,98.0568057500187
79,5.416,0.46317781752055315,0.7778858773376089,46.678805562494574,98.0568057500187
80,5.458,0.46214072853922783,0.7760023779325744,46.63758872882068,98.0568057500187
81,5.5,0.4611036395579025,0.77411887852754,46.59637189514679,98.0568057500187
82,5.548,0.4599183950078164,0.7719663077789292,56.549266942376626,98.0568057500187
83,5.594,0.45805673167666416,0.7705241353677703,56.50412469597189,98.0568057500187
84,5.638,0.4562760102294751,0.7691446661049227,56.46094515593257,98.0568057500187
85,5.682,0.45449528878228607,0.7677651968420751,56.41776561589325,98.0568057500187
86,5.728,0.4526336254511339,0.7663230244309162,56.372623369488515,98.0568057500187
87,5.772,0.45085290400394484,0.7649435551680686,56.3294438294492,98.0568057500187
88,5.818,0.4489912406727926,0.7635013827569097,56.28430158304446,98.0568057500187
89,5.86,0.44729146110956675,0.7621846166423734,56.24308474937057,98.0568057500187
90,5.906,0.44542979777841457,0.7607424442312144,56.19794250296583,98.0568057500187
91,5.952,0.44356813444726234,0.7593002718200556,56.15280025656109,98.0568057500187
92,5.996,0.4417874130000733,0.757920802557208,56.109620716521775,98.0568057500187
93,6.04,0.4400066915528843,0.7565413332943602,56.066441176482456,98.0568057500187
94,6.086,0.43814502822173207,0.7550991608832014,56.02129893007772,98.0568057500187
95,6.13,0.436364306774543,0.7537196916203538,55.9781193900384,98.0568057500187
96,6.178,0.4344217015594277,0.7522148160608836,55.93101443726824,98.0568057500187
97,6.222,0.4326409801122387,0.750835346798036,55.88783489722892,98.0568057500187
98,6.264,0.43094120054901286,0.7495185806834996,55.84661806355503,98.0568057500187
99,6.31,0.42907953721786063,0.7480764082723408,55.80147581715029,98.0568057500187
100,6.352,0.42737975765463476,0.7467596421578044,55.7602589834764,98.0568057500187
101,6.398,0.42551809432348253,0.7453174697466455,55.71511673707166,98.0568057500187
102,6.442,0.42373737287629354,0.7439380004837979,55.67193719703234,98.0568057500187
103,6.488,0.4218757095451414,0.742495828072639,65.62679495062761,98.0568057500187
104,6.536,0.4199691544522202,0.7409372676966306,65.57965656939496,98.0568057500187
105,6.59,0.4177758427835448,0.7392465927335301,65.52663262773152,98.0568057500187
106,6.636,0.41588464957588744,0.7378379758995499,65.4814697930661,98.0568057500187
107,6.682,0.41397811822218156,0.7364512633968888,65.43631100249405,98.0568057500187
108,6.726,0.4121669197166004,0.7350949833200338,65.39306621690038,98.0568057500187
109,6.77,0.41036514735653623,0.7337316671838233,65.34984254852702,98.0568057500187
110,6.814,0.40858674390125466,0.732323724035606,65.30656232756905,98.0568057500187
111,6.858,0.4068138364915758,0.7309210932850971,65.26333078793851,98.0568057500187
112,6.902,0.40500206058185634,0.7295694224846344,65.22010070325777,98.0568057500187
113,6.948,0.4031390940757662,0.7281001332399824,65.17484500694023,98.0568057500187
114,6.992,0.40135596669177903,0.7267132058865222,65.13162403510924,98.0568057500187
115,7.036,0.39959992130979094,0.7253005311716106,65.0884367676532,98.0568057500187
116,7.08,0.39780711265590923,0.7239340614478685,65.04524657963584,98.0568057500187
117,7.124,0.39597985553724807,0.7226010690966672,65.00200773285509,98.0568057500187
118,7.166,0.39422588198142344,0.7213565654086673,64.96078779038389,98.0568057500187
119,7.214,0.39223409857386604,0.7198977607772684,64.91360885359313,98.0568057500187
120,7.26,0.3903492490017848,0.7184734341866537,64.8684181568595,98.0568057500187
