,t,x,y,energy
0,1052.4,1.1431302093599933,0.5682791959743012,49.71261926522532
1,1052.7,1.1210610480937953,0.5769035138425971,49.42475998194101
2,1053.01,1.0983733876437567,0.5860253041623782,49.12717447539791
3,1053.35,1.07326446815662,0.5957759213501838,48.80058954936766
4,1053.68,1.048880394501882,0.6051307585656396,48.48387101320352
5,1054.2,1.0107046815637974,0.6204972253260366,47.983994154468796
6,1054.52,0.9871671271671367,0.6298137239118676,47.676608086529114
7,1054.85,0.9624740517224121,0.6389614722650687,47.359159630703715
8,1055.18,0.937464650350223,0.6477050702412904,47.0414615354474
9,1055.5,0.9130796288779612,0.6560299260665073,46.733220519700936
10,1055.8,0.8903076191931497,0.6640305936446053,46.44410595530865
11,1056.09,0.8680638985712531,0.6713556414474451,46.16470106086772
12,1056.38,0.844107338646178,0.6743794872807094,45.88529616642679
13,1056.67,0.8201507787211029,0.6774033331139738,45.60589127198586
14,1056.99,0.7937159539761923,0.680739990585162,45.29758242294759
15,1057.3,0.7681636876571701,0.684363770946079,44.99873445922901
16,1057.6,0.743355881115827,0.6879450662769881,44.709061217328056
17,1057.9,0.7185557552493219,0.6913770299131532,44.41960123750856
18,1058.22,0.6921883454785482,0.695478316685059,44.11070720264763
19,1058.52,0.667520823355334,0.6995974424360165,43.82099386926629
20,1058.83,0.6419663961395965,0.703319808382317,43.522016956159135
21,1059.15,0.6158093325124867,0.7076718489050521,43.21377338385924
22,1059.47,0.5897652764797515,0.712196878656094,42.905814000016896
23,1059.78,0.5645316335488666,0.716523064749552,42.60754458318387
24,1060.08,0.5401522380775546,0.7205588147762008,42.319296966311704
25,1060.39,0.5148281126654356,0.7243695825225138,42.02129498914415
26,1060.69,0.49017620742860385,0.7277937833400543,41.73254364627893
27,1060.99,0.4655666335662437,0.731129353369967,41.44409426414441
28,1061.3,0.44029533226024764,0.7350528407744793,41.146196659648716
29,1061.61,0.4150468472079726,0.7295525982853033,40.848111506396194
30,1061.92,0.3896099183345124,0.7258755560642149,40.549743417687935
31,1062.23,0.36415244203958735,0.722310017984378,40.25141146100936
32,1062.55,0.3377470574870321,0.7190423555726961,39.94331458815222
33,1062.87,0.311305435564709,0.7161490479249254,39.635413830255665
34,1063.19,0.28483369971290046,0.7130696877165853,39.32719292625227
35,1063.5,0.2591736684131066,0.710132037893608,39.02857448196853
36,1063.84,0.231151596965225,0.7062645242304725,38.70094541325876
37,1064.16,0.2049070102823422,0.7021976028122421,38.392673272833996
38,1064.49,0.17799743469045148,0.6975105518486173,38.07481887379302
39,1064.8,0.15265257503054488,0.6934137323986532,37.776346512779696
40,1065.11,0.12735273112427667,0.6895246970461197,37.478359204468696
41,1065.45,0.09946582797893265,0.6856659673231738,37.151378389501055
42,1065.76,0.07426472440696805,0.6816192493670694,36.85364801141889
43,1066.07,0.049221484968387026,0.6771616969390253,36.55607795569009
44,1066.38,0.024230953392601683,0.6728728092695315,36.258999321763
45,1066.68,-3.917956318252684e-05,0.6692689950017405,35.971831484427106
46,1066.98,0.0658953830382496,0.6653719702455778,35.68466323503368
47,1067.42,0.10138588222416023,0.6596766968596165,35.26345173171157
48,1067.72,0.1256484439206012,0.6561008675920261,34.97635420909562
49,1068.01,0.14905961211130683,0.6521468682581048,34.69837023943949
50,1068.31,0.17343329182140765,0.648394422532312,34.41052716714833
51,1068.6,0.1969722366873073,0.6445117355761802,34.1320436657549
52,1068.9,0.22121246889843865,0.6402594008419811,33.844140191230316
53,1069.26,0.250187093903793,0.6350558349404654,33.49903836839645
54,1069.66,0.28245979452706155,0.6298922311574564,33.11609701194474
55,1069.99,0.3090627950822924,0.6252416448935014,32.79972877643283
56,1070.3,0.33428727983853723,0.6214541082672157,32.50222496607988
57,1070.61,0.35935109316286534,0.6173009595374132,32.20499374815953
58,1070.9,0.38288302377260947,0.6134950460982475,31.92664770298047
59,1071.2,0.40713379702475855,0.6093440896489128,31.63884099878098
60,1071.49,0.42987117930177826,0.603477668959387,31.36062785138814
61,1071.77,0.4518245139140732,0.5978135386384655,31.09200826080195
62,1072.06,0.47456189619109285,0.5919471179489396,40.81379511340911
63,1072.37,0.49886737379756224,0.5856761165222051,40.51639485240297
64,1072.68,0.5231728514040316,0.5794051150954705,40.21899459139683
65,1073.02,0.5498304720046754,0.572527242562923,49.89281365997074
66,1073.38,0.5781577087202096,0.5654613868211976,49.54742822393864
67,1073.75,0.6069365354039248,0.5575459334270666,49.19258820367117
68,1074.07,0.6318331438396465,0.5509121891480614,48.88612959129248
69,1074.39,0.6567443581010433,0.5442227583479593,48.579485222179606
70,1074.68,0.6793530966662018,0.5383145940672722,48.30176817829734
71,1074.97,0.7017095530600106,0.5320908257030792,48.02450684099857
72,1075.27,0.7246936438445377,0.5252474089092749,47.737397439316695
73,1075.59,0.7490693057502238,0.5175120002031046,47.430714298405576
74,1075.89,0.771865146872949,0.5101647172223929,47.143208283959126
75,1076.2,0.7952737851943613,0.5024359227468651,46.84641734350544
76,1076.51,0.8189698755597781,0.4951184954697254,46.54938859424266
77,1076.8,0.840898490699365,0.48774875029601733,46.27125030228688
78,1077.1,0.8638242102433341,0.48048279591930754,45.98337483502613
79,1077.4,0.8865192227826211,0.47284030470698457,45.69555196491682
80,1077.7,0.909286706195963,0.46530991685667544,45.40770297016646
81,1078.0,0.9322072399163125,0.45788061678716474,45.11943955672648
82,1078.29,0.9558182449024248,0.46163980445104214,44.8407849237345
83,1078.59,0.9802434224742653,0.4655286192757429,44.552521510294525
84,1078.88,1.0038544274603778,0.4692878069396203,44.273866877302545
85,1079.18,1.0282796050322183,0.47317662176432096,43.98560346386257
86,1079.48,1.0526429876910173,0.4770493920550087,43.69765151724142
87,1079.78,1.0770272210796838,0.48116622007413057,43.40926833600656
88,1080.08,1.101538596319933,0.48514043556211944,43.120485858454636
89,1080.38,1.1261197340941724,0.4891963158493951,42.83126484191921
90,1080.67,1.149767484261995,0.49324991657627104,42.55203238490347
91,1080.97,1.1743789357940397,0.49690540815682194,42.26319318003511
92,1081.26,1.1980190165184688,0.5009623306841535,41.98399187052624
93,1081.57,1.2232846269086832,0.5052062618655256,41.68568897569466
94,1081.86,1.2469016543370082,0.5093361590797573,41.40649037124701
95,1082.15,1.2705449802217024,0.5133842957822795,41.12728640482725
96,1082.44,1.2943184103131622,0.516882322080622,40.84820232718303
97,1082.74,1.319071430978306,0.5200431013128662,40.55926810911529
98,1083.04,1.281241629883827,0.5232746129799015,40.27056956576623
99,1083.33,1.2573348654491139,0.5258871727359111,39.99180905219194
100,1083.64,1.2318493748400405,0.5284867353983091,39.694328908929144
101,1083.95,1.2063394019521236,0.53124573106895,39.39659081266645
102,1084.25,1.1815523534020531,0.5336989237757463,39.10817156965525
103,1084.54,1.1575916494269658,0.536436249453025,38.829037283361444
104,1084.83,1.1337071037353852,0.5396547385919672,38.54975942459332
105,1085.14,1.10810931706752,0.5426628350264662,38.25136733200579
106,1085.54,1.075284902887494,0.546960933860954,37.866880268081935
107,1085.95,1.045807776796021,0.5340228057682008,37.47278102755998
108,1086.25,1.0242391479486017,0.5245558827735034,37.184415729617086
109,1086.55,1.0026705191011824,0.515088959778806,36.89605043167419
110,1086.84,0.9818208445486771,0.5059376008839319,46.61729731032939
111,1087.14,0.9605545447367493,0.49620539092032967,46.32930670703304
112,1087.43,0.9546588753459773,0.47869334744378766,46.05091579051323
113,1087.71,0.9489665048997148,0.46178516753540233,45.782124560769965
114,1088.0,0.9434907484971842,0.4441974978030176,45.50373922223543
115,1088.53,0.9123509936819275,0.42087246047145754,54.99496601732749
116,1088.81,0.8897756339685569,0.4167002224960047,54.72618017322518
117,1089.09,0.8670842136022203,0.41306624939511305,54.45762332557169
118,1089.36,0.8453000805249534,0.40941363741736925,54.198909287131364
119,1089.63,0.8234519205687292,0.4062726729678713,53.9405598994129
120,1089.91,0.8006824154663292,0.4034443952745309,53.67259486431221
121,1090.18,0.7788604615088472,0.40052127777226393,53.41462297926129
122,1090.45,0.7569632456653624,0.3981067002662923,53.15681744425601
123,1090.72,0.7350220942892579,0.39619056833135147,52.89921938852807
124,1091.0,0.71225706256572,0.39410537649308536,52.631952709194096
125,1091.27,0.6902940012845387,0.3923613448536974,52.374371811921115
126,1091.55,0.6674902184332112,0.39088140985784925,52.10732199510339
127,1091.83,0.64470637691219,0.3891266356009093,51.84020180076419
128,1092.14,0.6600874218790422,0.37400650706844063,51.54446158560294
129,1092.43,0.674476141364162,0.35986187069935704,51.26780138432306
130,1092.75,0.6898639076804648,0.3440691209265885,50.96297878954526
131,1093.06,0.7044377446066152,0.3285186835027382,50.66730645790724
132,1093.36,0.718744684722958,0.31361212831307217,50.381348396309015
133,1093.69,0.7351152982628272,0.29757255656863596,50.06682121745596
134,1093.99,0.7501308579330919,0.28300123831675605,49.78054895185032
135,1094.28,0.7650450064487351,0.2690807502824004,49.503463299772854
136,1094.57,0.7796479784233187,0.25488700384742674,49.225927704159524
137,1094.88,0.7952362272433688,0.23975000187411227,48.929496208479165
138,1095.2,0.8110200547238005,0.224004050894635,48.623782143325954
139,1095.5,0.8258943272329385,0.2093444601361975,48.33747429309989
140,1095.81,0.841135735930028,0.19422031036291576,48.04211892988861
141,1096.12,0.8567640787940548,0.17931333794932452,47.74673036346396
142,1096.44,0.8725044089704749,0.16378336652071993,47.442244856523004
143,1096.77,0.8894221131402423,0.14809328906159405,47.12785164958182
144,1097.08,0.9055612963325613,0.13348253317062636,46.832398185766735
145,1097.4,0.8888489831041182,0.11843317695403395,46.527413965054386
146,1097.7,0.8731811894524527,0.10432440550097852,46.241491258136556
147,1098.02,0.8564688762240097,0.08927504928438607,55.93650703742421
148,1098.32,0.8407559626519227,0.07529414200918119,55.65107249297075
149,1098.63,0.8247040980057573,0.06079081771999182,55.3564158308996
150,1098.93,0.8092488693135448,0.046779496392161626,55.071624696148156
151,1099.24,0.793048226098529,0.03238694327053794,54.77705323559072
152,1099.55,0.7769702623771467,0.017862139952225128,54.482210785800966
153,1099.87,0.7600419122653969,0.00312581577737252,54.17808496907039
154,1100.17,0.7437114442084927,0.04161320042690225,53.893067886358935
155,1100.48,0.7271909049359375,0.05589006853750779,53.5980603773945
156,1100.79,0.7112400604428992,0.07054619790358617,53.30295682352812
157,1101.1,0.6949022009583304,0.08494515225160396,53.0079282445336
158,1101.42,0.6781158211998901,0.0998813856369144,52.70327063716334
159,1101.77,0.6594040206527898,0.1160105520274735,52.369961165564995
160,1102.07,0.6438458234544172,0.13018604034913298,52.08404507843601
161,1102.37,0.6282112860084118,0.14432585061633446,51.79807162515619
162,1102.67,0.6120494601291028,0.1580832303284578,51.512314024615186
163,1102.97,0.5955643167950374,0.17154455598239177,51.22692714615394
164,1103.28,0.5789392470835338,0.185664088298149,50.93234678108218
165,1103.63,0.5605366652805821,0.2017257893146099,50.60033473545118
166,1103.97,0.5427366561317963,0.21728937690465902,50.278239221176214
167,1104.3,0.5258964377748082,0.2327273954801515,49.96533217610479
168,1104.62,0.5159662868105656,0.25057787220743,49.66190716270219
169,1104.92,0.5066567702815881,0.2673126941392536,49.37744621263726
170,1105.23,0.49660360194650754,0.28452120113977675,49.08318049539366
171,1105.53,0.4874588648108611,0.30142116443763345,48.7980431500423
172,1105.82,0.4702971957057001,0.3134699164637155,48.5224103828693
173,1106.11,0.45313552660053913,0.3255186684897976,48.24677761569631
174,1106.42,0.428062576835598,0.3242626917081318,47.952135692166564
175,1106.74,0.40218082223952983,0.3229661995464123,47.64798919045844
176,1107.05,0.3771078724745887,0.3217102227647465,47.353347266928694
177,1107.35,0.3528437275407747,0.32049476136313443,47.06820992157733
178,1107.64,0.3293650593958319,0.319540526279847,46.79255066996606
