,ID,t,x,y,energy_content
182,98,44.528,0.5465997627928882,0.26824902814924234,10
183,98,48.292,0.5465997627928882,0.26824902814924234,10
184,104,47.546,0.8966686712096076,0.7241642037820981,10
185,104,48.292,0.8966686712096076,0.7241642037820981,10
186,101,46.01,0.5569689480271441,0.45403887469781246,10
187,101,49.284,0.5569689480271441,0.45403887469781246,10
188,107,49.044,0.3205847626506947,0.17711839062463763,10
189,107,49.408,0.3205847626506947,0.17711839062463763,10
190,106,48.52,0.43004022213422255,0.7964610123754068,10
191,106,49.596,0.43004022213422255,0.7964610123754068,10
192,96,43.552,0.03411229556140527,0.6586147058765762,10
193,96,50.294,0.03411229556140527,0.6586147058765762,10
194,79,35.01,0.9657475090490285,0.5963511990394469,10
195,79,50.466,0.9657475090490285,0.5963511990394469,10
196,83,37.028,0.48592909954107577,0.36551946277714553,10
197,83,51.32,0.48592909954107577,0.36551946277714553,10
198,109,50.004,0.0894926373960031,0.948267303463924,10
199,109,52.19,0.0894926373960031,0.948267303463924,10
200,93,42.004,0.41617070778318765,0.4380910033698556,10
201,93,52.698,0.41617070778318765,0.4380910033698556,10
202,115,53.04,0.262371689497234,0.7384113799267424,10
203,115,54.588,0.262371689497234,0.7384113799267424,10
204,113,52.018,0.916426416930028,0.930650553956015,10
205,113,54.646,0.916426416930028,0.930650553956015,10
206,118,54.53,0.4802622339107897,0.6865575975782605,10
207,118,54.76,0.4802622339107897,0.6865575975782605,10
208,100,45.55,0.748839804532055,0.39914968646847204,10
209,100,55.446,0.748839804532055,0.39914968646847204,10
210,117,54.018,0.12036707299227112,0.9819713497222622,10
211,117,55.446,0.12036707299227112,0.9819713497222622,10
212,111,51.034,0.8161585206425407,0.36250461376058973,10
213,111,56.32,0.8161585206425407,0.36250461376058973,10
214,116,53.56,0.3652811283802684,0.6248953016077669,10
215,116,56.602,0.3652811283802684,0.6248953016077669,10
216,123,57.052,0.48649350469960284,0.7128762999770575,10
217,123,57.28,0.48649350469960284,0.7128762999770575,10
218,121,56.034,0.6690821812175072,0.42415752131155326,10
219,121,59.756,0.6690821812175072,0.42415752131155326,10
220,128,59.514,0.3940297692053851,0.9845691435081723,10
221,128,60.424,0.3940297692053851,0.9845691435081723,10
222,105,48.006,0.7505008687537879,0.2118758457195471,10
223,105,60.602,0.7505008687537879,0.2118758457195471,10
224,110,50.524,0.1774644921749915,0.19005329862128884,10
225,110,61.912,0.1774644921749915,0.19005329862128884,10
226,133,62.034,0.12591274636376037,0.2049673512044107,10
227,133,62.456,0.12591274636376037,0.2049673512044107,10
228,112,51.556,0.8604971712181271,0.15327774265866456,10
229,112,62.752,0.8604971712181271,0.15327774265866456,10
230,130,60.542,0.3727708901343585,0.7468334304190511,10
231,130,62.87,0.3727708901343585,0.7468334304190511,10
232,114,52.532,0.6355497023004506,0.8912801901931919,10
233,114,63.05,0.6355497023004506,0.8912801901931919,10
234,125,58.034,0.6820061311379179,0.7486795479744968,10
235,125,63.17,0.6820061311379179,0.7486795479744968,10
236,129,60.052,0.20865524680550748,0.18025117345888064,10
237,129,63.408,0.20865524680550748,0.18025117345888064,10
238,119,55.048,0.9668281531372784,0.7631041667099375,10
239,119,63.712,0.9668281531372784,0.7631041667099375,10
240,120,55.504,0.8315509040167635,0.06887901294968635,10
241,120,64.39,0.8315509040167635,0.06887901294968635,10
242,137,64.02,0.19305332439665335,0.17464603464795336,10
243,137,64.39,0.19305332439665335,0.17464603464795336,10
244,136,63.528,0.4518349665853546,0.7515402144700254,10
245,136,64.714,0.4518349665853546,0.7515402144700254,10
246,84,37.526,0.7935651385397509,0.06753302456942512,10
247,84,64.898,0.7935651385397509,0.06753302456942512,10
248,135,63.05,0.5807511170431275,0.6603538555526643,10
249,135,64.898,0.5807511170431275,0.6603538555526643,10
250,80,35.552,0.6867095310164991,0.04880020208251579,10
251,80,65.158,0.6867095310164991,0.04880020208251579,10
252,132,61.534,0.14092288211349668,0.3037436936629002,10
253,132,65.482,0.14092288211349668,0.3037436936629002,10
254,124,57.506,0.8633517420101537,0.053167582551764236,10
255,124,65.62,0.8633517420101537,0.053167582551764236,10
256,127,59.002,0.25374799121629177,0.2703130947731752,10
257,127,65.688,0.25374799121629177,0.2703130947731752,10
258,139,65.03,0.5455548220644006,0.4263802813342066,10
259,139,67.512,0.5455548220644006,0.4263802813342066,10
260,140,65.552,0.7286749758089474,0.4109846212588163,10
261,140,68.128,0.7286749758089474,0.4109846212588163,10
262,142,66.536,0.7764774790831127,0.8159562773873704,10
263,142,68.456,0.7764774790831127,0.8159562773873704,10
264,71,31.002,0.9917043640404681,0.12653458396367878,10
265,71,68.586,0.9917043640404681,0.12653458396367878,10
266,141,66.014,0.7130066313598393,0.15301335099988733,10
267,141,68.718,0.7130066313598393,0.15301335099988733,10
268,144,67.512,0.7245059566158772,0.9684411137859156,10
269,144,68.784,0.7245059566158772,0.9684411137859156,10
270,146,68.522,0.719462630678564,0.16368855994254328,10
271,146,68.848,0.719462630678564,0.16368855994254328,10
272,147,69.046,0.17578827730705693,0.42950635364638545,10
273,147,69.046,0.17578827730705693,0.42950635364638545,10
274,126,58.552,0.9728036700330882,0.17382068881293822,10
275,126,69.386,0.9728036700330882,0.17382068881293822,10
276,148,69.518,0.7821252933539927,0.7947612489249477,10
277,148,69.518,0.7821252933539927,0.7947612489249477,10
278,145,68.062,0.7762325930337538,0.30366282417917057,10
279,145,69.938,0.7762325930337538,0.30366282417917057,10
280,134,62.516,0.5027000748089747,0.28779015823365584,10
281,134,70.482,0.5027000748089747,0.28779015823365584,10
282,150,70.55,0.12900318407352163,0.20218539539864833,10
283,150,70.752,0.12900318407352163,0.20218539539864833,10
284,122,56.548,0.8947469569136433,0.7639832662277217,10
285,122,70.886,0.8947469569136433,0.7639832662277217,10
286,153,72.04,0.5209124347140723,0.5297403280574865,10
287,153,73.678,0.5209124347140723,0.5297403280574865,10
288,155,73.062,0.4003307848541712,0.2822013728025955,10
289,155,73.748,0.4003307848541712,0.2822013728025955,10
290,131,61.04,0.650613827918505,0.15540396497908937,10
291,131,74.086,0.650613827918505,0.15540396497908937,10
292,108,49.528,0.5732433002701469,0.11901262778019861,10
293,108,74.29,0.5732433002701469,0.11901262778019861,10
294,156,73.536,0.8290719828090463,0.1074759058123178,10
295,156,75.09,0.8290719828090463,0.1074759058123178,10
296,157,74.02,0.5700125067889608,0.07116846299866175,10
297,157,75.224,0.5700125067889608,0.07116846299866175,10
298,138,64.524,0.07573179624244297,0.7592222368581485,10
299,138,75.354,0.07573179624244297,0.7592222368581485,10
300,102,46.522,0.5562782475576634,0.0573735913965171,10
301,102,75.558,0.5562782475576634,0.0573735913965171,10
302,160,75.558,0.816804194877452,0.5687005176954452,10
303,160,75.558,0.816804194877452,0.5687005176954452,10
304,151,71.018,0.8279387021881955,0.5447489088484865,10
305,151,76.04,0.8279387021881955,0.5447489088484865,10
306,159,75.022,0.5594927863221151,0.24011967074446475,10
307,159,76.516,0.5594927863221151,0.24011967074446475,10
308,103,47.03,0.16797252147768238,0.06419668633585163,10
309,103,76.65,0.16797252147768238,0.06419668633585163,10
310,162,76.516,0.4498748273259638,0.3443429963835897,10
311,162,77.58,0.4498748273259638,0.3443429963835897,10
312,97,44.016,0.2362541002308569,0.014360298070971722,10
313,97,78.326,0.2362541002308569,0.014360298070971722,10
314,163,77.044,0.9800893264616339,0.6422876431081471,10
315,163,79.316,0.9800893264616339,0.6422876431081471,10
316,143,67.056,0.38758186788440874,0.021468526013256328,10
317,143,79.446,0.38758186788440874,0.021468526013256328,10
318,166,78.524,0.7726490659067115,0.6351175999484155,10
319,166,79.584,0.7726490659067115,0.6351175999484155,10
320,168,79.514,0.9235521107487734,0.4198172069603734,10
321,168,80.066,0.9235521107487734,0.4198172069603734,10
322,169,80.066,0.7047963787405953,0.4013890769074779,10
323,169,80.206,0.7047963787405953,0.4013890769074779,10
324,167,79.052,0.5363532507748402,0.001656146596285324,10
325,167,81.824,0.5363532507748402,0.001656146596285324,10
326,158,74.56,0.6595018006118241,0.9579773422615931,10
327,158,82.33,0.6595018006118241,0.9579773422615931,10
328,149,70.006,0.5316820392026034,0.8498300324074293,10
329,149,82.47,0.5316820392026034,0.8498300324074293,10
330,174,82.536,0.24903874830538553,0.4888388282233926,10
331,174,83.142,0.24903874830538553,0.4888388282233926,10
332,172,81.55,0.5371333370594488,0.28962855893363515,10
333,172,83.28,0.5371333370594488,0.28962855893363515,10
334,173,82.038,0.6828075223939255,0.8435961167815773,10
335,173,84.034,0.6828075223939255,0.8435961167815773,10
336,170,80.544,0.37272209094226405,0.8420741035004313,10
337,170,84.44,0.37272209094226405,0.8420741035004313,10
338,177,84.034,0.3554006717698245,0.561475408015698,10
339,177,84.708,0.3554006717698245,0.561475408015698,10
340,164,77.508,0.0877923322072015,0.4018760908707045,10
341,164,84.776,0.0877923322072015,0.4018760908707045,10
342,175,83.008,0.8756491836937214,0.8884645796824826,10
343,175,85.18,0.8756491836937214,0.8884645796824826,10
344,165,78.056,0.16657676298598967,0.3861558557664523,10
345,165,85.448,0.16657676298598967,0.3861558557664523,10
346,176,83.554,0.7220909544439243,0.43295751409549255,10
347,176,85.998,0.7220909544439243,0.43295751409549255,10
348,152,71.56,0.4599614584113504,0.9172317223284827,10
349,152,86.532,0.4599614584113504,0.9172317223284827,10
350,181,86.064,0.9762947648671962,0.2966281815691465,10
351,181,87.154,0.9762947648671962,0.2966281815691465,10
352,179,85.044,0.21047723045867306,0.29567730443838136,10
353,179,87.298,0.21047723045867306,0.29567730443838136,10
354,154,72.526,0.3887612430986055,0.9766696095535365,10
355,154,87.79,0.3887612430986055,0.9766696095535365,10
356,182,86.532,0.9444568465355656,0.617376321668086,10
357,182,87.996,0.9444568465355656,0.617376321668086,10
358,185,88.066,0.8135682939764022,0.2775389777701973,10
359,185,88.066,0.8135682939764022,0.2775389777701973,10
360,171,81.012,0.2733717147597613,0.24442954482790222,10
361,171,88.622,0.2733717147597613,0.24442954482790222,10
362,184,87.506,0.6619265319068022,0.3298797613016303,10
363,184,88.694,0.6619265319068022,0.3298797613016303,10
364,178,84.51,0.913322624359332,0.082856571049022,10
365,178,90.538,0.913322624359332,0.082856571049022,10
366,189,90.052,0.653614996149538,0.1285243056776627,10
367,189,91.238,0.653614996149538,0.1285243056776627,10
368,180,85.514,0.9537251633923001,0.1271248220110881,10
369,180,91.534,0.9537251633923001,0.1271248220110881,10
370,191,91.08,0.97540217093231,0.8478980873412307,10
371,191,92.058,0.97540217093231,0.8478980873412307,10
372,183,87.016,0.36172050710139503,0.7867104342859476,10
373,183,92.282,0.36172050710139503,0.7867104342859476,10
374,187,89.042,0.7357256955708981,0.8216296836144765,10
375,187,92.424,0.7357256955708981,0.8216296836144765,10
376,192,91.534,0.9842967442033004,0.45912202183430406,10
377,192,93.076,0.9842967442033004,0.45912202183430406,10
378,195,93.002,0.744106027953239,0.7891720567907727,10
379,195,93.148,0.744106027953239,0.7891720567907727,10
380,161,76.04,0.03174080277836966,0.37539340040009284,10
381,161,93.812,0.03174080277836966,0.37539340040009284,10
382,197,94.03,0.5909053650269566,0.13532889619325372,10
383,197,95.342,0.5909053650269566,0.13532889619325372,10
384,198,94.54,0.8148886775649341,0.860413499663359,10
385,198,96.164,0.8148886775649341,0.860413499663359,10
386,196,93.512,0.2755858702808638,0.20436393436229014,10
387,196,98.496,0.2755858702808638,0.20436393436229014,10
388,194,92.57,0.36755041062306404,0.4723770680524263,10
389,194,98.568,0.36755041062306404,0.4723770680524263,10
390,202,96.53,0.19010022097718604,0.6810097813493786,10
391,202,98.786,0.19010022097718604,0.6810097813493786,10
392,206,98.568,0.6955649434476293,0.23374109338745672,10
393,206,99.002,0.6955649434476293,0.23374109338745672,10
394,204,97.542,0.9243184455123817,0.7810885979312367,10
395,204,99.306,0.9243184455123817,0.7810885979312367,10
396,205,98.058,0.40412848386312117,0.7012658880345758,10
397,205,99.454,0.40412848386312117,0.7012658880345758,10
398,207,99.002,0.7145924483319449,0.09359922114912544,10
399,207,99.746,0.7145924483319449,0.09359922114912544,10
400,209,100.044,0.6347509922759317,0.8521173994340356,10
401,209,100.41,0.6347509922759317,0.8521173994340356,10
402,201,96.02,0.504635750308318,0.49048440694214346,10
403,201,100.908,0.504635750308318,0.49048440694214346,10
404,203,97.036,0.22234067537185176,0.11062995355704042,10
405,203,100.984,0.22234067537185176,0.11062995355704042,10
406,186,88.552,0.11155921391518775,0.05120048502676311,10
407,186,102.58,0.11155921391518775,0.05120048502676311,10
408,210,100.554,0.3173830495803639,0.46924336192663907,10
409,210,102.652,0.3173830495803639,0.46924336192663907,10
410,212,101.566,0.979953838443901,0.9723078608911118,10
411,212,102.652,0.979953838443901,0.9723078608911118,10
412,199,95.05,0.06562067512101244,0.0710514828297163,10
413,199,103.364,0.06562067512101244,0.0710514828297163,10
414,200,95.568,0.14674802498260764,0.9995095400425351,10
415,200,103.95,0.14674802498260764,0.9995095400425351,10
416,216,103.506,0.5595906103787714,0.27997071780706817,10
417,216,104.818,0.5595906103787714,0.27997071780706817,10
418,214,102.508,0.8906921637851257,0.4919010850306139,10
419,214,105.032,0.8906921637851257,0.4919010850306139,10
420,219,105.032,0.9236567997723697,0.6075777090391039,10
421,219,105.326,0.9236567997723697,0.6075777090391039,10
422,213,102.008,0.45604977670238833,0.9683885913157088,10
423,213,105.396,0.45604977670238833,0.9683885913157088,10
424,220,105.546,0.5791361701193273,0.11852981119915462,10
425,220,105.918,0.5791361701193273,0.11852981119915462,10
426,211,101.056,0.1561890581825809,0.5133052089671805,10
427,211,106.636,0.1561890581825809,0.5133052089671805,10
428,218,104.524,0.424366183102283,0.2655592607831112,10
429,218,106.996,0.424366183102283,0.2655592607831112,10
430,222,106.564,0.6890588608694851,0.14995964678374718,10
431,222,107.07,0.6890588608694851,0.14995964678374718,10
432,221,106.062,0.6681991938397206,0.5580196616261704,10
433,221,107.656,0.6681991938397206,0.5580196616261704,10
434,208,99.526,0.31317553146163524,0.9994914132969741,10
435,208,108.092,0.31317553146163524,0.9994914132969741,10
436,225,108.02,0.412034146268787,0.3213339029728729,10
437,225,108.742,0.412034146268787,0.3213339029728729,10
438,217,104.02,0.07269978129489496,0.8845522489241896,10
439,217,108.96,0.07269978129489496,0.8845522489241896,10
440,188,89.53,0.0324046265480209,0.8733579381121735,10
441,188,109.77,0.0324046265480209,0.8733579381121735,10
442,224,107.506,0.2149885307995917,0.7100471521190201,10
443,224,109.77,0.2149885307995917,0.7100471521190201,10
444,223,107.07,0.21233773793673186,0.9285159197719224,10
445,223,110.356,0.21233773793673186,0.9285159197719224,10
446,229,110.062,0.2602506399856983,0.9038206396181592,10
447,229,110.648,0.2602506399856983,0.9038206396181592,10
448,228,109.548,0.9361722099721984,0.5755185529283512,10
449,228,110.718,0.9361722099721984,0.5755185529283512,10
450,231,111.0,0.7344912727459354,0.10496268903103889,10
451,231,111.356,0.7344912727459354,0.10496268903103889,10
452,232,111.5,0.9643998782845189,0.13559672053454763,10
453,232,111.718,0.9643998782845189,0.13559672053454763,10
454,190,90.538,0.09862735551556956,0.9360017202643791,10
455,190,113.168,0.09862735551556956,0.9360017202643791,10
456,235,113.024,0.15094208714461088,0.4290502005477821,10
457,235,113.168,0.15094208714461088,0.4290502005477821,10
458,215,103.008,0.8350654809807974,0.9221206831100106,10
459,215,113.24,0.8350654809807974,0.9221206831100106,10
460,227,109.034,0.4679302090423536,0.5565875316950848,10
461,227,113.388,0.4679302090423536,0.5565875316950848,10
462,230,110.502,0.8027612564738019,0.9513909434936417,10
463,230,113.98,0.8027612564738019,0.9513909434936417,10
464,236,113.538,0.856013349597214,0.49996115387387513,10
465,236,114.052,0.856013349597214,0.49996115387387513,10
466,193,92.058,0.03816208259123932,0.9328882721055803,10
467,193,114.414,0.03816208259123932,0.9328882721055803,10
468,234,112.52,0.24791768752344182,0.42820091969896856,10
469,234,114.866,0.24791768752344182,0.42820091969896856,10
470,226,108.526,0.9041635557752107,0.11743736140890948,10
471,226,116.294,0.9041635557752107,0.11743736140890948,10
472,239,115.018,0.9643057918010298,0.498770878649367,10
473,239,116.442,0.9643057918010298,0.498770878649367,10
474,237,114.052,0.718900817644153,0.573429678142087,10
475,237,117.036,0.718900817644153,0.573429678142087,10
476,233,112.016,0.4032793730544789,0.9280237261945639,10
477,233,117.186,0.4032793730544789,0.9280237261945639,10
478,240,115.538,0.5960079175667231,0.7090826786538729,10
479,240,117.668,0.5960079175667231,0.7090826786538729,10
480,242,116.518,0.8657005102327041,0.6706698153810459,10
481,242,118.722,0.8657005102327041,0.6706698153810459,10
482,243,117.036,0.6283636334218257,0.575671899651319,10
483,243,118.722,0.6283636334218257,0.575671899651319,10
484,244,117.516,0.17220613460090406,0.8231641670957395,10
485,244,118.796,0.17220613460090406,0.8231641670957395,10
486,245,118.046,0.1479158194118848,0.4948959301309214,10
487,245,119.702,0.1479158194118848,0.4948959301309214,10
488,247,119.02,0.9650051364391169,0.47290398162782504,10
489,247,119.702,0.9650051364391169,0.47290398162782504,10
490,246,118.572,0.8249061248964938,0.021509674682781865,10
491,246,120.606,0.8249061248964938,0.021509674682781865,10
492,238,114.562,0.64391832720959,0.24165537979029827,10
493,238,122.17,0.64391832720959,0.24165537979029827,10
494,254,122.544,0.436337693742185,0.7163751657799275,10
495,254,122.984,0.436337693742185,0.7163751657799275,10
496,252,121.57,0.2266183194952316,0.6300431982403399,10
497,252,123.128,0.2266183194952316,0.6300431982403399,10
498,255,123.056,0.723693192902147,0.17985555134288678,10
499,255,123.73,0.723693192902147,0.17985555134288678,10
500,257,124.036,0.6858105905209985,0.2258760646055189,10
