,t,x,y,energy,sight
0,0.0,0.40431370222940616,0.7346761602480034,99.99998331821985,25
1,0.746,0.4432683475987397,0.7341771392656529,99.62631979900294,25
2,0.78,0.4450420548301389,0.734109041909474,99.60929304293019,25
3,0.814,0.4468055216597853,0.7339981472652758,99.59231789521516,25
4,0.85,0.4486681655353955,0.7339143590089253,99.5743849194194,25
5,0.884,0.4504213193299352,0.7338095234126683,99.55747802560367,25
6,0.918,0.45218414205420165,0.7337326451332948,99.54051856985994,25
7,0.954,0.45404620813598806,0.7336293024983512,99.52258300775642,25
8,0.988,0.4558123372595796,0.7335719740839501,99.50560716146367,25
9,1.024,0.4576867848604779,0.733527377585564,99.48760730199794,25
10,1.058,0.4594571922364925,0.7334760440798677,99.470605266147,25
11,1.092,0.4612260066199415,0.7334587531612963,99.45361764655554,25
12,1.128,0.46309302815739767,0.7334186771362265,99.43566595626282,25
13,1.162,0.4648571593375358,0.7333726637102493,99.41870501019204,25
14,1.198,0.4667210927950055,0.7333542458404188,99.40077525370928,25
15,1.232,0.4684848366894787,0.7333649459361594,99.38382041839442,25
16,1.27,0.4704460300482558,0.7333249077988279,99.36493283220146,25
17,1.304,0.4722044235209587,0.7333052533265293,99.34801174432924,25
18,1.34,0.47407071750395763,0.7332685416078696,99.33006515217112,25
19,1.374,0.4758324401573223,0.7332312227003482,99.31312093109929,25
20,1.412,0.47780701907246426,0.7332052571880303,99.29414920013595,25
21,1.448,0.4796834439601221,0.7332376590487997,99.27613829055282,25
22,1.486,0.48166375352418356,0.7332752031697125,99.25712869849184,25
23,1.528,0.4838584565036176,0.7333785801950333,99.23606702608951,25
24,1.568,0.4859425302207884,0.7334659478208825,99.21605057249825,25
25,1.612,0.4882356697597553,0.733596722085968,99.19401730034318,25
26,1.652,0.49030903375165663,0.7337662950826943,99.17403679804286,25
27,1.694,0.4924996020956742,0.733895069425221,99.15299295719909,25
28,1.734,0.494591971873787,0.7340484454755581,99.13289919501149,25
29,1.774,0.49668618677931187,0.7342634128236468,99.112759126755,25
30,1.814,0.49877972956758976,0.7344192638000291,99.09265671076707,25
31,1.854,0.500869966373855,0.734577862058803,99.07257407577384,25
32,1.904,0.5034793510042689,0.7347808191442868,99.04749024198057,25
33,1.952,0.5059919711238998,0.7349988360986185,99.02334905212587,25
34,1.994,0.5081895534175972,0.7351414302580408,99.0022549485976,25
35,2.036,0.5103936053597493,0.7352701605133314,98.98112497699543,25
